Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
47.0, State-gov,12.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Private,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,80.0, United-States
19.0, State-gov,8.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,20.0, United-States
33.0, Private,13.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,35.0, Thailand
34.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States
57.0, Private,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,48.0, United-States
59.0, Private,14.0, Never-married, Sales, Not-in-family, White, Female,27828.0,0.0,45.0, United-States
36.0, Private,9.0, Married-civ-spouse, Craft-repair, Own-child, White, Female,0.0,2002.0,40.0, United-States
60.0, Private,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Local-gov,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
41.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States
20.0, Self-emp-not-inc,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,10.0, United-States
28.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,2202.0,0.0,50.0, United-States
24.0, State-gov,14.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,20.0, India
31.0, Private,8.0, Never-married, Farming-fishing, Not-in-family, Black, Male,0.0,0.0,60.0, United-States
38.0, Private,9.0, Married-spouse-absent, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, United-States
40.0, Private,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States
55.0, State-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,15.0, United-States
49.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4064.0,0.0,50.0, United-States
33.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States
52.0, Private,3.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, ?
24.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35.0, United-States
46.0, Private,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,48.0, United-States
20.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States
50.0, Private,3.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico
22.0, Private,9.0, Never-married, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States
32.0, Self-emp-inc,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,35.0, Haiti
46.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States
62.0, ?,9.0, Married-civ-spouse, ?, Husband, White, Male,2961.0,0.0,30.0, United-States
39.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,62.0, United-States
26.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,15.0, United-States
20.0, Private,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,14.0, United-States
37.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
40.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,24.0, United-States
22.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,38.0, United-States
32.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Female,10520.0,0.0,40.0, United-States
41.0, Private,10.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States
24.0, Private,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States
40.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
37.0, State-gov,15.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,39.0, United-States
42.0, Private,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1902.0,40.0, United-States
56.0, Private,5.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States
20.0, Private,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,50.0, United-States
55.0, Local-gov,9.0, Divorced, Adm-clerical, Unmarried, White, Male,0.0,0.0,40.0, United-States
29.0, Private,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States
37.0, Private,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
61.0, Self-emp-not-inc,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States
26.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,38.0, United-States
49.0, Self-emp-inc,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,55.0, United-States
18.0, Local-gov,4.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States
30.0, Private,5.0, Never-married, Farming-fishing, Other-relative, Black, Male,0.0,0.0,40.0, United-States
24.0, Private,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,20.0, ?
24.0, State-gov,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
37.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States
37.0, Local-gov,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States
36.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,65.0, United-States
40.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States
44.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,55.0, United-States
43.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States
19.0, Private,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,35.0, United-States
50.0, Private,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,1485.0,40.0, United-States
17.0, ?,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,30.0, United-States
39.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,50.0, United-States
43.0, Private,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States
43.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States
31.0, State-gov,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
25.0, Private,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
30.0, Federal-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1876.0,40.0, United-States
55.0, Private,5.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States
55.0, Private,4.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,75.0, United-States
29.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,40.0, United-States
28.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,10520.0,0.0,60.0, United-States
30.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1672.0,55.0, United-States
23.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States
71.0, Private,7.0, Never-married, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,75.0, United-States
22.0, ?,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,6.0, United-States
21.0, Private,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States
62.0, ?,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,24.0, China
22.0, ?,10.0, Married-spouse-absent, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States
49.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States
31.0, Private,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,20.0, United-States
27.0, Private,12.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States
27.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Hong
26.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, United-States
30.0, ?,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States
17.0, Private,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,30.0, United-States
26.0, Private,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States
45.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Canada
50.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,40.0, United-States
31.0, Private,9.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,45.0, United-States
51.0, Private,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
56.0, Private,5.0, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States
24.0, State-gov,13.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,35.0, United-States
29.0, Private,8.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Dominican-Republic
26.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,24.0, United-States
51.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States
32.0, Local-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States
47.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
30.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States
41.0, ?,7.0, Widowed, ?, Other-relative, Black, Female,0.0,0.0,40.0, United-States
49.0, Federal-gov,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States
62.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
43.0, Self-emp-inc,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States
76.0, Private,3.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,20.0, United-States
40.0, ?,14.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,60.0, United-States
35.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States
27.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, United-States
54.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,40.0, United-States
55.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
21.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,12.0, United-States
20.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States
39.0, Private,9.0, Separated, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States
26.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Male,10520.0,0.0,64.0, United-States
20.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,42.0, United-States
28.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States
56.0, Federal-gov,10.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
39.0, Private,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
44.0, Federal-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States
55.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
54.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
30.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,13550.0,0.0,45.0, United-States
34.0, Local-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,57.0, United-States
42.0, Private,9.0, Never-married, Transport-moving, Unmarried, Black, Female,0.0,0.0,38.0, United-States
50.0, Self-emp-inc,10.0, Separated, Exec-managerial, Unmarried, White, Female,0.0,0.0,75.0, United-States
34.0, Federal-gov,10.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States
23.0, Private,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,33.0, United-States
27.0, ?,13.0, Never-married, ?, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,25.0, Philippines
81.0, ?,13.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,5.0, United-States
47.0, Private,7.0, Never-married, Machine-op-inspct, Unmarried, Black, Female,6849.0,0.0,40.0, United-States
57.0, Private,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
65.0, ?,11.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,56.0, United-States
33.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,50.0, United-States
37.0, Private,9.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,48.0, United-States
53.0, Private,13.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States
27.0, State-gov,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
47.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States
42.0, Private,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States
39.0, Private,10.0, Never-married, Prof-specialty, Not-in-family, Black, Male,4787.0,0.0,40.0, United-States
58.0, Local-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
20.0, Private,9.0, Never-married, Adm-clerical, Other-relative, White, Male,0.0,0.0,24.0, United-States
19.0, Private,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, United-States
39.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States
51.0, Private,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,44.0, United-States
52.0, Private,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, Germany
53.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,50.0, United-States
50.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
36.0, Private,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States
30.0, Private,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,72.0, United-States
30.0, Private,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, ?
50.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States
76.0, Private,4.0, Widowed, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States
46.0, Self-emp-not-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2415.0,40.0, United-States
24.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States
26.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,2885.0,0.0,40.0, United-States
56.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,50.0, United-States
50.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,40.0, United-States
22.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2407.0,0.0,40.0, United-States
23.0, Local-gov,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States
51.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
58.0, Private,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
38.0, Private,5.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,24.0, Haiti
45.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
55.0, Self-emp-not-inc,9.0, Widowed, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States
45.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States
42.0, Private,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45.0, United-States
44.0, State-gov,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,46.0, United-States
60.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States
27.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States
25.0, Local-gov,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
61.0, ?,13.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,24.0, United-States
43.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,50.0, United-States
44.0, Local-gov,11.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,1340.0,40.0, United-States
63.0, Private,4.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,41.0, United-States
46.0, Local-gov,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,43.0, United-States
